Year,Age of Car,Brand,Model,Car Name,Kilometer,Fuel,Price,Transmission,Location,Engine
2016,8,Daihatsu,Terios,Terios R MT,35000,Bensin,74500000,Manual,Bandung,1496
2022,2,Suzuki,Ertiga,Ertiga Sport AT,37000,Bensin,75000000,Automatic,Sidoarjo,1462
2019,5,Suzuki,Ertiga,Ertiga GL AT,32615,Bensin,75000000,Automatic,Surabaya,1462
2018,6,Suzuki,Ertiga,Ertiga GX 1.4L MT,2508,Bensin,75000000,Manual,Medan,1462
2018,6,Suzuki,Ertiga,Ertiga GX 1.4L AT,61000,Bensin,75000000,Automatic,Jakarta Pusat,1462
2018,6,Toyota,Yaris,Yaris G CVT 7 AB,40000,Bensin,75000000,Automatic,Malang,1496
2015,9,Toyota,Fortuner,Fortuner  2.5 G AT TRD Diesel,3500,Diesel,75000000,Automatic,Samarinda,2494
2015,9,Toyota,Fortuner,Fortuner  2.5 G AT TRD Diesel,3500,Diesel,75000000,Automatic,Samarinda,2494
2017,7,Toyota,Yaris,Yaris S TRD Sportivo 1.5L AT,34000,Bensin,75000000,Automatic,Denpasar,1497
2015,9,Toyota,Yaris,Yaris TRD SPORTIVO 1.5L CVT,76609,Bensin,75000000,CVT,Padang,1497
2012,12,Toyota,Yaris,Yaris E 1.5L AT,32447,Bensin,75000000,Automatic,Tangerang,1497
2015,9,Toyota,Yaris,Yaris TRD SPORTIVO 1.5L CVT,56491,Bensin,75000000,Automatic,Jakarta Selatan,1497
2017,7,Toyota,Yaris,Yaris S TRD 1.5L AT,32881,Bensin,75000000,CVT,Denpasar,1497
2017,7,Toyota,Yaris,Yaris S TRD 1.5L AT,23419,Bensin,75000000,CVT,Palembang,1497
2015,9,Toyota,Yaris,Yaris E 1.5L AT,27345,Bensin,75000000,CVT,Bandung,1497
2016,8,Toyota,Yaris,Yaris S TRD 1.5L AT,45000,Bensin,75000000,Automatic,Denpasar,1497
2016,8,Toyota,Yaris,Yaris S TRD 1.5L AT,3500,Bensin,75000000,CVT,Medan,1497
2016,8,Toyota,Yaris,Yaris S TRD 1.5L AT,45000,Bensin,75000000,Automatic,Denpasar,1497
2016,8,Toyota,Yaris,Yaris S TRD 1.5L AT,3500,Bensin,75000000,CVT,Medan,1497
2016,8,Toyota,Yaris,Yaris  G AT,69000,Bensin,75000000,Automatic,Bogor,1497
2016,8,Toyota,Yaris,Yaris  G AT,69000,Bensin,75000000,Automatic,Bogor,1497
2017,7,Toyota,Avanza,Avanza 1.3G MT,45000,Bensin,75000000,Manual,Medan,1329
2017,7,Toyota,Avanza,Avanza 1.3G MT,45000,Bensin,75000000,Manual,Medan,1329
2009,15,Toyota,Avanza,Avanza 1.3G MT,200000,Bensin,75000000,Automatic,Pekanbaru,1329
2009,15,Toyota,Avanza,Avanza 1.3G MT,200000,Bensin,75000000,Manual,Pekanbaru,1329
2018,6,Toyota,Avanza,Avanza 1.5 G CVT,76202,Bensin,75000000,Manual,Medan,1496
2018,6,Toyota,Avanza,Avanza 1.5 G CVT,76202,Bensin,75000000,CVT,Medan,1496
2015,9,Toyota,Avanza,Avanza 1.5G MT,103349,Bensin,75000000,Manual,Denpasar,1496
2015,9,Toyota,Avanza,Avanza 1.5G MT,103349,Bensin,75000000,Manual,Denpasar,1496
2018,6,Toyota,Avanza,Avanza 1.5 G CVT,57848,Bensin,75000000,Manual,Samarinda,1496
2016,8,Toyota,Avanza,Avanza 1.5G MT,58498,Bensin,75000000,Manual,Yogyakarta,1496
2018,6,Toyota,Avanza,Avanza 1.5 G CVT,57848,Bensin,75000000,CVT,Samarinda,1496
2016,8,Toyota,Avanza,Avanza 1.5G MT,58498,Bensin,75000000,CVT,Yogyakarta,1496
2020,4,Toyota,Avanza,Avanza 1.5G MT,34527,Bensin,75000000,CVT,Banjarmasin,1496
2020,4,Toyota,Avanza,Avanza 1.5G MT,34527,Bensin,75000000,Manual,Banjarmasin,1496
2018,6,Toyota,Avanza,Avanza G 1.3L AT,35000,Bensin,75000000,Manual,Denpasar,1329
2006,18,Toyota,Avanza,Avanza VVT-i G 1.3L MT,120000,Bensin,75000000,Automatic,Tangerang Selatan,1329
2018,6,Toyota,Avanza,Avanza G 1.3L AT,35000,Bensin,75000000,Automatic,Denpasar,1329
2006,18,Toyota,Avanza,Avanza VVT-i G 1.3L MT,120000,Bensin,75000000,Manual,Tangerang Selatan,1329
2019,5,Toyota,Avanza,Avanza G 1.3L MT,34000,Bensin,75000000,Manual,Yogyakarta,1329
2019,5,Toyota,Avanza,Avanza G 1.3L MT,34000,Bensin,75000000,Automatic,Yogyakarta,1329
2014,10,Toyota,Avanza,Avanza G 1.3L MT,17780,Bensin,75000000,Manual,Palembang,1329
2018,6,Toyota,Avanza,Avanza VVT-i G 1.3L MT,32100,Bensin,75000000,Manual,Palu,1329
2014,10,Toyota,Avanza,Avanza G 1.3L MT,17780,Bensin,75000000,Manual,Palembang,1329
2016,8,Toyota,Avanza,Avanza E 1.3L MT,32500,Bensin,75000000,Manual,Palu,1329
2013,11,Toyota,Avanza,Avanza VVT-i G 1.3L MT,32245,Bensin,75000000,Manual,Bandar Lampung,1329
2018,6,Toyota,Avanza,Avanza VVT-i G 1.3L MT,32100,Bensin,75000000,Manual,Palu,1329
2016,8,Toyota,Avanza,Avanza E 1.3L MT,32500,Bensin,75000000,Manual,Palu,1329
2013,11,Toyota,Avanza,Avanza VVT-i G 1.3L MT,32245,Bensin,75000000,Manual,Bandar Lampung,1329
2018,6,Toyota,Avanza,Avanza G 1.3L MT,47000,Bensin,75000000,Manual,Jepara,1329
2018,6,Toyota,Avanza,Avanza G 1.3L MT,47000,Bensin,75000000,Manual,Jepara,1329
2014,10,Toyota,Avanza,Avanza 1.5L S MT VVTI,32425,Bensin,75000000,Manual,Surakarta,1329
2014,10,Toyota,Avanza,Avanza 1.5L S MT VVTI,32425,Bensin,75000000,Manual,Surakarta,1329
2016,8,Toyota,Avanza,Avanza G 1.3L AT,54883,Bensin,75000000,Manual,Medan,1329
2016,8,Toyota,Avanza,Avanza G 1.3L AT,54883,Bensin,75000000,Manual,Medan,1329
2020,4,Toyota,Avanza,Avanza G 1.5L MT,34517,Bensin,75000000,Automatic,Palembang,1329
2020,4,Toyota,Avanza,Avanza G 1.5L MT,34517,Bensin,75000000,Manual,Palembang,1329
2017,7,Toyota,Avanza,Avanza G 1.5L MT,45282,Bensin,75000000,Manual,Jakarta Selatan,1329
2017,7,Toyota,Avanza,Avanza G 1.5L MT,45282,Bensin,75000000,Manual,Jakarta Selatan,1329
2011,13,Toyota,Innova,Innova 2.5 G MT DIESEL,64784,Diesel,75000000,Manual,Indramayu,1998
2014,10,Toyota,Innova,Innova 2.5 G MT DIESEL,27000,Diesel,75000000,Automatic,Surabaya,1998
2014,10,Toyota,Innova,Innova REBORN 2.0 V AT LUX,55000,Bensin,75000000,Automatic,Jakarta Pusat,1998
2015,9,Toyota,Innova,Innova 2.7 V AT,58000,Diesel,75000000,Automatic,Pontianak,1998
2014,10,Toyota,Innova,Innova 2.0 G AT,62000,Bensin,75000000,Automatic,Jakarta Pusat,1998
2017,7,Toyota,Innova,Innova 2.0 G AT,25340,Bensin,75000000,Manual,Semarang,1998
2017,7,Toyota,Innova,Innova G AT Diesel,27380,Diesel,75000000,Manual,Surabaya,1998
2018,6,Honda,Jazz,JazzS CVT,37250,Bensin,75000000,CVT,Batam,1497
2017,7,Honda,Jazz,JazzS CVT,36000,Bensin,75000000,CVT,Denpasar,1497
2017,7,Honda,Jazz,JazzS CVT,72329,Bensin,75000000,CVT,Pekanbaru,1497
2017,7,Honda,Jazz,JazzS CVT,72329,Bensin,75000000,Automatic,Malang,1497
2017,7,Honda,Jazz,JazzS CVT,72329,Bensin,75000000,CVT,Medan,1497
2011,13,Honda,Jazz,Jazz-DSI 1.5L AT,1243,Diesel,75000000,CVT,Serang,1497
2017,7,Honda,Jazz,JazzS CVT,72329,Bensin,75000000,CVT,Tangerang,1497
2017,7,Honda,Jazz,JazzS CVT,72329,Bensin,75000000,CVT,Bogor,1497
2017,7,Honda,Jazz,JazzS CVT,72329,Bensin,75000000,CVT,Yogyakarta,1497
2017,7,Honda,Jazz,JazzS CVT,72329,Bensin,75000000,CVT,Depok,1497
2017,7,Honda,Jazz,JazzS CVT,72329,Bensin,75000000,Automatic,Bekasi,1497
2017,7,Honda,Jazz,JazzS CVT,72329,Bensin,75000000,CVT,Semarang,1497
2017,7,Honda,Jazz,JazzS CVT,72329,Bensin,75000000,CVT,Surabaya,1497
2017,7,Honda,Jazz,JazzS CVT,72329,Bensin,75000000,CVT,Palembang,1497
2017,7,Honda,Jazz,JazzS CVT,72325,Bensin,75000000,CVT,Pontianak,1497
2019,5,Honda,Jazz,JazzS CVT,23846,Bensin,75000000,CVT,Medan,1497
2006,18,Honda,Jazz,Jazz  IDSI AT,101000,Bensin,75000000,CVT,Sleman,1497
2005,19,Honda,Jazz,Jazz  IDSI MT,126881,Bensin,75000000,Automatic,Palembang,1497
2005,19,Honda,Jazz,Jazz  IDSI AT,90000,Bensin,75000000,Automatic,Dumai,1497
2005,19,Honda,Jazz,Jazz  IDSI AT,125000,Bensin,75000000,CVT,Depok,1497
2012,12,Honda,Jazz,Jazz  1.5L RS AT,12345,Bensin,75000000,Manual,Surabaya,1497
2016,8,Honda,Jazz,Jazz  1.5 S AT,89000,Bensin,75000000,Automatic,Tangerang,1497
2015,9,Honda,Jazz,Jazz  RS CVT AT,7000,Bensin,75000000,Manual,Denpasar,1497
2014,10,Honda,Jazz,Jazz  RS MT,12345,Bensin,75000000,Manual,Palembang,1497
2019,5,Honda,Jazz,JazzS MT,20000,Bensin,75000000,CVT,Jakarta Timur,1497
2017,7,Honda,Jazz,Jazz  RS CVT AT,64724,Bensin,75000000,Automatic,Bekasi,1497
2016,8,Honda,Jazz,JazzS CVT,24000,Bensin,75000000,CVT,Surabaya,1497
2019,5,Honda,Jazz,JazzS MT,23000,Bensin,75000000,Automatic,Semarang,1497
2017,7,Honda,Jazz,JazzS CVT,72329,Bensin,75000000,CVT,Pontianak,1497
2024,0,Honda,Jazz,JazzS CVT,16000,Bensin,75000000,Automatic,Denpasar,1497
2004,20,Honda,CR-V,CR-V  2.0L,150000,Bensin,75000000,Automatic,Jakarta Utara,1997
2005,19,Honda,CR-V,CR-V 2.0L RS eHEV,164472,Hybrid,75000000,Automatic,Surabaya,1993
2009,15,Honda,CR-V,CR-V 2.0L RS eHEV,145245,Hybrid,75000000,Automatic,Medan,1993
2008,16,Honda,CR-V,CR-V 2.0L RS eHEV,122434,Bensin,75000000,Automatic,Banyuwangi,1993
2010,14,Honda,CR-V,CR-V 2.0L RS eHEV,96733,Bensin,75000000,Automatic,Tangerang,1993
2006,18,Honda,CR-V,CR-V 1.5L Turbo,123456,Bensin,75000000,Automatic,Jakarta Utara,1498
2004,20,Honda,CR-V,CR-V  2.0L 4X2 AT,100000,Bensin,75000000,CVT,Jakarta Utara,1498
2008,16,Honda,CR-V,CR-V  2.0L AT,122434,Bensin,75000000,CVT,Surakarta,1498
2003,21,Honda,CR-V,CR-V  2.0L 4X2 AT,130000,Bensin,75000000,CVT,Yogyakarta,1498
2017,7,Honda,CR-V,CR-V  1.5L Turbo AT,47000,Bensin,75000000,CVT,Surabaya,1498
2015,9,Honda,HRV,HRV 1.5L E CVT,3580,Bensin,75000000,CVT,Yogyakarta,1498
2015,9,Honda,HRV,HRV 1.5L S CVT,26000,Bensin,75000000,CVT,Palangka Raya,1498
2016,8,Honda,HRV,HRV 1.5L SE CVT,45000,Bensin,75000000,CVT,Batam,1498
2015,9,Honda,HRV,HRV 1.5L E CVT,60000,Bensin,75000000,CVT,Kudus,1498
2015,9,Honda,Mobilio,Mobilio RS MT,65281,Bensin,75000000,Manual,Bandung,1496
2015,9,Honda,Mobilio,Mobilio RS CVT,48631,Bensin,75000000,CVT,Pekanbaru,1496
2015,9,Honda,Mobilio,Mobilio RS CVT,43281,Bensin,75000000,CVT,Yogyakarta,1496
2015,9,Honda,Mobilio,Mobilio RS CVT,42310,Bensin,75000000,CVT,Bogor,1496
2015,9,Honda,Mobilio,Mobilio RS CVT,51310,Bensin,75000000,Manual,Denpasar,1496
2015,9,Honda,Mobilio,Mobilio RS CVT,51252,Bensin,75000000,CVT,Depok,1496
2014,10,Honda,Mobilio,Mobilio  E  CVT,12345,Bensin,75000000,Automatic,Samarinda,1496
2019,5,Honda,Mobilio,Mobilio S MT,67000,Bensin,75000000,Automatic,Palembang,1496
2017,7,Honda,Mobilio,Mobilio RS 1.5L MT,32100,Bensin,75000000,Automatic,Malang,1496
2017,7,Honda,Mobilio,Mobilio E 1.5L MT,29458,Bensin,75000000,Automatic,Surabaya,1496
2015,9,Honda,Mobilio,Mobilio RS 1.5L MT,12345,Bensin,75000000,Automatic,Palembang,1496
2020,4,Honda,Mobilio,Mobilio S 1.5L MT,12000,Bensin,75000000,Manual,Banyuwangi,1496
2018,6,Honda,Mobilio,Mobilio E 1.5L AT,30000,Bensin,75000000,Automatic,Malang,1496
2004,20,Daihatsu,Xenia,Xenia  Li Sporty,120000,Bensin,75000000,CVT,Klaten,989
2007,17,Daihatsu,Xenia,Xenia  Li Family,125000,Bensin,75000000,CVT,Depok,989
2005,19,Daihatsu,Xenia,Xenia  Li Sporty,210000,Bensin,75000000,CVT,Bandung,989
2022,2,Daihatsu,Xenia,Xenia 1.3 X MT,34000,Bensin,75000000,Manual,Surabaya,1329
2021,3,Daihatsu,Xenia,Xenia 1.3 X MT,35000,Bensin,75000000,Manual,Barito Utara,1329
2019,5,Daihatsu,Xenia,Xenia 1.3 R MT,37000,Bensin,75000000,Manual,Bandar Lampung,1329
2007,17,Daihatsu,Xenia,Xenia 1.3 X MT,85000,Bensin,75000000,Manual,Gianyar,1329
2019,5,Daihatsu,Xenia,Xenia 1.3 X MT,33000,Bensin,75000000,CVT,Palembang,1329
2018,6,Daihatsu,Xenia,Xenia 1.3 R MT,46600,Bensin,75000000,Manual,Cilegon,1329
2018,6,Daihatsu,Xenia,Xenia 1.3 X MT,20000,Bensin,75000000,Manual,Tasikmalaya,1329
2018,6,Daihatsu,Xenia,Xenia 1.3 R MT,40000,Bensin,75000000,Manual,Medan,1329
2015,9,Daihatsu,Xenia,Xenia 1.3 R MT,75000,Bensin,75000000,CVT,Yogyakarta,1329
2017,7,Daihatsu,Xenia,Xenia 1.3 R CVT,49000,Bensin,75000000,Manual,Surabaya,1329
2019,5,Daihatsu,Xenia,Xenia 1.3 X MT,32000,Bensin,75000000,Manual,Jambi,1329
2007,17,Daihatsu,Xenia,Xenia  Li Deluxe,85000,Bensin,75000000,CVT,Gianyar,1493
2019,5,Daihatsu,Xenia,Xenia 1.5 R MT,35288,Bensin,75000000,Manual,Banyuwangi,1498
2020,4,Daihatsu,Xenia,Xenia 1.5 R MT,27000,Bensin,75000000,Manual,Malang,1498
2011,13,Daihatsu,Xenia,Xenia  Li Deluxe VVTi 1.0 MT,103000,Bensin,75000000,Manual,Sleman,1329
2008,16,Daihatsu,Xenia,Xenia  M SPORTY VVTI 1.0 MT,10000,Bensin,75000000,Manual,Banggai,1329
2011,13,Daihatsu,Xenia,Xenia  LI STD 1.0 MT,100000,Bensin,75000000,Manual,Bekasi,1329
2010,14,Daihatsu,Xenia,Xenia  LI+ 1.0 MT,80000,Bensin,75000000,Manual,Palu,1329
2019,5,Daihatsu,Xenia,Xenia  R 1.3L MT DELUXE,47632,Bensin,75000000,Automatic,Jakarta Timur,1329
2017,7,Toyota,Agya,Agya  TRD S AT,50981,Bensin,75000000,Automatic,Pekanbaru,998
2014,10,Toyota,Agya,Agya.0L G AT,70936,Bensin,75000000,Automatic,Padang,998
2017,7,Toyota,Agya,Agya  TRD S AT,58231,Bensin,75000000,Automatic,Magelang,998
2014,10,Toyota,Agya,Agya.2L G AT,70936,Bensin,75000000,Automatic,Medan,1197
2021,3,Toyota,Agya,Agya.2L GR Sport AT,17000,Bensin,75000000,Automatic,Palangka Raya,1197
2020,4,Toyota,Agya,Agya.2L GR Sport AT,13000,Bensin,75000000,Automatic,Kediri,1197
2021,3,Toyota,Agya,Agya.2L GR Sport AT,8000,Bensin,75000000,Manual,Pekanbaru,1197
2015,9,Toyota,Agya,Agya.2L G MT,8354,Bensin,75000000,Manual,Depok,1198
2015,9,Toyota,Agya,Agya.2L G MT,8354,Bensin,75000000,Manual,Jember,1198
2022,2,Toyota,Agya,Agya.2L GR Sport MT,13000,Bensin,75000000,Automatic,Pekanbaru,1198
2016,8,Toyota,Agya,Agya.2L G MT,32604,Bensin,75000000,Automatic,Semarang,1198
2022,2,Toyota,Agya,Agya.2L GR Sport MT,5000,Bensin,75000000,Manual,Cianjur,1198
2020,4,Toyota,Agya,Agya  TRD S 1.2L MT,39645,Bensin,75000000,Manual,Surabaya,1197
2020,4,Toyota,Agya,Agya TRD 1.0L MT,27654,Bensin,75000000,Automatic,Magelang,1197
2019,5,Toyota,Agya,Agya.2L G AT TRD,58546,Bensin,75000000,Automatic,Denpasar,1197
2019,5,Toyota,Agya,Agya.2L G AT TRD,68587,Bensin,75000000,Manual,Banjarnegara,1197
2018,6,Toyota,Agya,Agya.2L G AT TRD,25687,Bensin,75000000,Manual,Surabaya,1197
2019,5,Toyota,Agya,Agya TRD 1.0L MT,21797,Bensin,75000000,Automatic,Balikpapan,1197
2019,5,Toyota,Agya,Agya TRD 1.0L AT,27157,Bensin,75000000,Automatic,Balikpapan,1197
2021,3,Toyota,Agya,Agya TRD 1.0L MT,25000,Bensin,75000000,Automatic,Banjar,1197
2020,4,Toyota,Agya,Agya.2L G AT TRD,21000,Bensin,75000000,Automatic,Cilegon,1197
2020,4,Toyota,Agya,Agya TRD 1.0L MT,11000,Bensin,75000000,Manual,Palembang,1197
2020,4,Toyota,Agya,Agya.2L G AT TRD,21300,Bensin,75000000,Manual,Sidoarjo,1197
2019,5,Toyota,Agya,Agya.2L G AT TRD,23680,Bensin,75000000,Automatic,Malang,1197
2016,8,Toyota,Agya,Agya TRD 1.0L MT,12345,Bensin,75000000,Automatic,Bekasi,1197
2019,5,Toyota,Agya,Agya TRD 1.0L AT,27457,Bensin,75000000,Manual,Serang,1197
2019,5,Toyota,Agya,Agya TRD 1.0L AT,27045,Bensin,75000000,Manual,Serang,1197
2018,6,Toyota,Rush,Rush.5L TRD AT,48601,Diesel,75000000,Manual,Palembang,1496
2015,9,Toyota,Rush,Rush.5L MT,89092,Bensin,75000000,Manual,Jakarta Pusat,1496
2015,9,Toyota,Rush,Rush.5L MT,89092,Bensin,75000000,Manual,Palembang,1496
2018,6,Toyota,Rush,Rush.5L TRD AT,34965,Diesel,75000000,Manual,Depok,1496
2015,9,Toyota,Rush,Rush.5L MT,89092,Bensin,75000000,Manual,Majalengka,1496
2015,9,Toyota,Rush,Rush.5L MT,89092,Bensin,75000000,Automatic,Banyuwangi,1496
2015,9,Toyota,Rush,Rush.5L MT,89092,Bensin,75000000,Automatic,Mojokerto,1496
2018,6,Toyota,Rush,Rush.5L TRD AT,32614,Diesel,75000000,Manual,Surabaya,1496
2018,6,Toyota,Rush,Rush.5L TRD AT,34965,Diesel,75000000,Automatic,Denpasar,1496
2016,8,Toyota,Rush,Rush TRD SPORTIVO 1.5L MT,52000,Bensin,75000000,Manual,Denpasar,1496
2013,11,Toyota,Rush,Rush TRD SPORTIVO 1.5L AT,12345,Bensin,75000000,Manual,Palembang,1496
2021,3,Toyota,Rush,Rush TRD SPORTIVO 1.5L AT,21000,Bensin,75000000,Manual,Jakarta Selatan,1496
2017,7,Toyota,Rush,Rush TRD SPORTIVO 1.5L MT,49000,Bensin,75000000,Manual,Purwakarta,1496
2017,7,Toyota,Rush,Rush TRD SPORTIVO 1.5L AT,47000,Bensin,75000000,Manual,Purwakarta,1496
2017,7,Toyota,Rush,Rush.5L TRD AT,28000,Diesel,75000000,Manual,Bandung,1496
2014,10,Toyota,Rush,Rush.5L TRD AT,27000,Diesel,75000000,Automatic,Bandung,1496
2018,6,Toyota,Rush,Rush TRD 1.5L MT,46870,Bensin,75000000,Manual,Yogyakarta,1496
2016,8,Daihatsu,Terios,Terios R MT,57057,Bensin,75000000,Manual,Indramayu,1496
2019,5,Daihatsu,Terios,Terios X MT Deluxe,32000,Bensin,75000000,Automatic,Jambi,1496
2018,6,Daihatsu,Terios,Terios R AT,26000,Bensin,75000000,Automatic,Surakarta,1496
2017,7,Daihatsu,Terios,Terios R AT,50000,Bensin,75000000,Manual,Palembang,1496
2017,7,Daihatsu,Terios,Terios R AT,90000,Bensin,75000000,Manual,Surabaya,1496
2017,7,Daihatsu,Terios,Terios R AT Custom,65000,Bensin,75000000,Manual,Bandung,1496
2018,6,Daihatsu,Terios,Terios R AT,27430,Bensin,75000000,Manual,Surabaya,1496
2017,7,Daihatsu,Terios,Terios X MT,37000,Bensin,75000000,Manual,Mataram,1496
2016,8,Daihatsu,Terios,Terios TX ADVENTURE 1.5L MT,47459,Bensin,75000000,Manual,Pangkal Pinang,1496
2016,8,Daihatsu,Terios,Terios TX ADVENTURE 1.5L MT,57000,Bensin,75000000,Manual,Jambi,1496
2017,7,Daihatsu,Ayla,Ayla 1.0L D MT,27638,Bensin,75000000,Manual,Bandung,998
2014,10,Daihatsu,Ayla,Ayla 1.0L X MT,69000,Bensin,75000000,Manual,Tangerang,998
2020,4,Daihatsu,Ayla,Ayla 1.2L X MT,43987,Bensin,75000000,Automatic,Bandar Lampung,1197
2018,6,Daihatsu,Ayla,Ayla 1.0 X AT,28000,Bensin,75000000,Automatic,Jakarta Selatan,998
2020,4,Toyota,Calya,Calya G MT,25110,Bensin,75000000,Manual,Padang,1197
2019,5,Toyota,Calya,Calya G MT,46149,Bensin,75000000,Manual,Surakarta,1197
2020,4,Toyota,Calya,Calya G MT,25110,Bensin,75000000,Automatic,Jember,1197
2020,4,Toyota,Calya,Calya G MT,25110,Bensin,75000000,Automatic,Denpasar,1197
2019,5,Toyota,Calya,Calya G MT,53162,Bensin,75000000,Manual,Semarang,1197
2017,7,Toyota,Calya,Calya G MT,102451,Bensin,75000000,Automatic,Denpasar,1197
2018,6,Toyota,Calya,Calya 1.2 E MT STD,30000,Bensin,75000000,Automatic,Banyuwangi,1197
2018,6,Toyota,Calya,Calya G AT,30000,Bensin,75000000,Manual,Majalengka,1197
2020,4,Toyota,Calya,Calya G MT,32100,Bensin,75000000,Manual,Palembang,1197
2018,6,Toyota,Calya,Calya 1.2 E MT STD,25000,Bensin,75000000,Automatic,Palembang,1197
2018,6,Toyota,Calya,Calya 1.2 E MT STD,25000,Bensin,75000000,Manual,Bekasi,1197
2016,8,Toyota,Calya,Calya G AT,32155,Bensin,75000000,Manual,Magelang,1197
2019,5,Toyota,Calya,Calya G MT,68549,Bensin,75000000,Manual,Pontianak,1197
2018,6,Toyota,Calya,Calya 1.2 E MT STD,32132,Bensin,75000000,Automatic,Bekasi,1197
2019,5,Toyota,Calya,Calya E MT,17368,Bensin,75000000,Automatic,Surabaya,1197
2017,7,Toyota,Calya,Calya G MT,102751,Bensin,75000000,Manual,Bandung,1197
2017,7,Toyota,Calya,Calya G AT,69484,Bensin,75000000,Automatic,Depok,1197
2017,7,Toyota,Calya,Calya G AT,49000,Bensin,75000000,Manual,Padang,1197
2017,7,Toyota,Calya,Calya G AT,12345,Bensin,75000000,Automatic,Surabaya,1197
2019,5,Toyota,Calya,Calya G MT,45000,Bensin,75000000,Automatic,Purwakarta,1197
2019,5,Toyota,Calya,Calya G MT,50642,Bensin,75000000,Manual,Jakarta Timur,1197
2016,8,Toyota,Calya,Calya G AT,51511,Bensin,75000000,Manual,Bekasi,1197
2019,5,Toyota,Calya,Calya G MT,47000,Bensin,75000000,Manual,Banjarmasin,1197
2021,3,Toyota,Calya,Calya G AT,40000,Bensin,75000000,Manual,Medan,1197
2019,5,Toyota,Calya,Calya G AT,17000,Bensin,75000000,Manual,Bekasi,1197
2019,5,Toyota,Calya,Calya G AT,32500,Bensin,75000000,Manual,Banda Aceh,1197
2016,8,Honda,Brio,Brio RS CVT,38313,Bensin,75000000,Manual,Pekanbaru,1199
2019,5,Honda,Brio,Brio Satya E CVT,36000,Bensin,75000000,CVT,Denpasar,1199
2020,4,Honda,Brio,Brio Satya E CVT,12874,Bensin,75000000,CVT,Banyuwangi,1199
2020,4,Honda,Brio,Brio Satya E CVT,29675,Bensin,75000000,CVT,Semarang,1199
2019,5,Honda,Brio,Brio RS CVT,40000,Bensin,75000000,CVT,Jepara,1199
2019,5,Honda,Brio,Brio Satya E,37000,Bensin,75000000,CVT,Surabaya,1199
2019,5,Honda,Brio,Brio RS,21784,Bensin,75000000,CVT,Bandar Lampung,1199
2021,3,Honda,Brio,Brio Satya E CVT,21000,Bensin,75000000,Manual,Semarang,1199
2022,2,Honda,Brio,Brio Satya E MT,3200,Bensin,75000000,Manual,Palembang,1199
2019,5,Honda,Brio,Brio Satya E,15000,Bensin,75000000,Manual,Bogor,1199
2020,4,Honda,Brio,Brio Satya E MT,20000,Bensin,75000000,CVT,Samarinda,1199
2019,5,Honda,Brio,Brio RS MT,24000,Bensin,75000000,Manual,Banjarmasin,1199
2020,4,Honda,Brio,Brio Satya E CVT,13000,Bensin,75000000,CVT,Semarang,1199
2020,4,Honda,Brio,Brio Satya E CVT,10000,Bensin,75000000,CVT,Jakarta Timur,1199
2022,2,Honda,Brio,Brio RS CVT,4000,Bensin,75000000,Manual,Pontianak,1199
2022,2,Honda,Brio,Brio RS CVT,1000,Bensin,75000000,CVT,Jakarta Selatan,1199
2020,4,Honda,Brio,Brio Satya E CVT,7000,Bensin,75000000,Manual,Bekasi,1199
2019,5,Honda,Brio,Brio RS CVT,21000,Bensin,75000000,Automatic,Yogyakarta,1199
2019,5,Honda,Brio,Brio Satya E MT,3800,Bensin,75000000,Automatic,Tangerang,1199
2021,3,Honda,Brio,Brio Satya E CVT,18000,Bensin,75000000,Automatic,Bandung,1199
2021,3,Honda,Brio,Brio RS CVT,10000,Bensin,75000000,Automatic,Yogyakarta,1199
2019,5,Honda,Brio,Brio i-VTEC E 1.2L AT,20000,Bensin,75000000,Manual,Palembang,1199
2019,5,Honda,Brio,Brio E 1.3L MT,33000,Bensin,75000000,Automatic,Bandung,1199
2021,3,Honda,Brio,Brio i-VTEC E 1.2L AT,15000,Bensin,75000000,Automatic,Jakarta Selatan,1199
2019,5,Honda,Brio,Brio RS 1.2L AT,31000,Bensin,75000000,Automatic,Kudus,1199
2020,4,Honda,Brio,Brio VTEC E 1.3L AT,27000,Bensin,75000000,Automatic,Bandung,1199
2021,3,Honda,Brio,Brio E 1.3L MT,30000,Bensin,75000000,Automatic,Padang,1199
2021,3,Honda,Brio,Brio IVTEC E 1.3L AT,15000,Bensin,75000000,Manual,Tangerang,1199
2020,4,Honda,Brio,Brio E 1.3L MT,13000,Bensin,75000000,Automatic,Surabaya,1199
2022,2,Honda,Brio,Brio IVTEC E 1.3L AT,20000,Bensin,75000000,Manual,Bandar Lampung,1199
2019,5,Honda,Brio,Brio RS 1.2L AT,24457,Bensin,75000000,Manual,Padang,1199
2019,5,Honda,Brio,Brio RS 1.2L AT,35000,Bensin,75000000,Manual,Semarang,1199
2015,9,Honda,Brio,Brio 1.2L S MT,33130,Bensin,75000000,Automatic,Bandung,1199
2019,5,Honda,Brio,Brio VTEC E 1.3L MT,5422,Bensin,75000000,Automatic,Bekasi,1199
2021,3,Honda,Brio,Brio RS 1.2L AT,31000,Bensin,75000000,Automatic,Semarang,1199
2018,6,Honda,Brio,Brio RS 1.2L AT,2800,Bensin,75000000,Automatic,Yogyakarta,1199
2020,4,Honda,Brio,Brio E 1.3L MT,17000,Bensin,75000000,Automatic,Tegal,1199
